,행정기관코드,행정기관,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율
2218,4374032000,충청북도영동군황간면,"4,208","2,187",1.92,"2,121","2,087",1.02
2219,4374033500,충청북도영동군추풍령면,"2,227","1,253",1.78,"1,113","1,114",1.0
2220,4374034000,충청북도영동군매곡면,"1,893","1,079",1.75,950,943,1.01
2221,4374035000,충청북도영동군상촌면,"2,289","1,327",1.72,"1,117","1,172",0.95
2222,4374036000,충청북도영동군양강면,"3,119","1,634",1.91,"1,578","1,541",1.02
2223,4374037000,충청북도영동군용화면,973,594,1.64,481,492,0.98
2224,4374038000,충청북도영동군학산면,"2,739","1,607",1.7,"1,373","1,366",1.01
2225,4374039000,충청북도영동군양산면,"1,799","1,026",1.75,896,903,0.99
2226,4374040000,충청북도영동군심천면,"3,135","1,812",1.73,"1,580","1,555",1.02
2227,4374500000,충청북도증평군,"36,426","17,832",2.04,"18,993","17,433",1.09
2228,4374525000,충청북도증평군증평읍,"34,617","16,832",2.06,"18,045","16,572",1.09
2229,4374531000,충청북도증평군도안면,"1,809","1,000",1.81,948,861,1.1
2230,4375000000,충청북도진천군,"85,176","41,323",2.06,"44,715","40,461",1.11
2231,4375025000,충청북도진천군진천읍,"30,157","14,480",2.08,"15,512","14,645",1.06
2232,4375025300,충청북도진천군덕산읍,"29,625","13,124",2.26,"15,646","13,979",1.12
2233,4375025400,충청북도진천군덕산읍혁신도시출장소,0,0,0.0,0,0,0.0
2234,4375032000,충청북도진천군초평면,"3,118","1,684",1.85,"1,618","1,500",1.08
2235,4375033000,충청북도진천군문백면,"3,469","1,905",1.82,"1,816","1,653",1.1
2236,4375034000,충청북도진천군백곡면,"2,082","1,242",1.68,"1,068","1,014",1.05
2237,4375035000,충청북도진천군이월면,"6,211","3,472",1.79,"3,304","2,907",1.14
2238,4375037000,충청북도진천군광혜원면,"10,514","5,416",1.94,"5,751","4,763",1.21
2239,4376000000,충청북도괴산군,"38,122","21,851",1.74,"19,612","18,510",1.06
2240,4376025000,충청북도괴산군괴산읍,"9,753","5,156",1.89,"4,993","4,760",1.05
2241,4376031000,충청북도괴산군감물면,"2,196","1,210",1.81,"1,150","1,046",1.1
2242,4376032000,충청북도괴산군장연면,"1,955","1,179",1.66,994,961,1.03
2243,4376033000,충청북도괴산군연풍면,"2,428","1,478",1.64,"1,252","1,176",1.06
2244,4376034000,충청북도괴산군칠성면,"3,177","1,854",1.71,"1,600","1,577",1.01
2245,4376035000,충청북도괴산군문광면,"2,246","1,317",1.71,"1,155","1,091",1.06
2246,4376036000,충청북도괴산군청천면,"5,211","3,159",1.65,"2,711","2,500",1.08
2247,4376037000,충청북도괴산군청안면,"3,436","2,040",1.68,"1,757","1,679",1.05
2248,4376039000,충청북도괴산군사리면,"2,805","1,598",1.76,"1,439","1,366",1.05
2249,4376040000,충청북도괴산군소수면,"2,105","1,231",1.71,"1,093","1,012",1.08
2250,4376041000,충청북도괴산군불정면,"2,810","1,629",1.72,"1,468","1,342",1.09
2251,4377000000,충청북도음성군,"92,197","47,431",1.94,"48,883","43,314",1.13
2252,4377025000,충청북도음성군음성읍,"16,669","8,384",1.99,"8,515","8,154",1.04
2253,4377025300,충청북도음성군금왕읍,"19,566","10,046",1.95,"10,490","9,076",1.16
2254,4377031000,충청북도음성군소이면,"2,869","1,644",1.75,"1,467","1,402",1.05
2255,4377032000,충청북도음성군원남면,"3,001","1,769",1.7,"1,560","1,441",1.08
2256,4377033000,충청북도음성군맹동면,"13,082","6,007",2.18,"6,929","6,153",1.13
2257,4377034000,충청북도음성군대소면,"15,770","7,913",1.99,"8,629","7,141",1.21
2258,4377035000,충청북도음성군삼성면,"6,815","3,876",1.76,"3,793","3,022",1.26
2259,4377036000,충청북도음성군생극면,"4,511","2,552",1.77,"2,440","2,071",1.18
2260,4377037000,충청북도음성군감곡면,"9,914","5,240",1.89,"5,060","4,854",1.04
2261,4380000000,충청북도단양군,"28,331","15,072",1.88,"14,360","13,971",1.03
2262,4380025000,충청북도단양군단양읍,"10,329","5,011",2.06,"5,163","5,166",1.0
2263,4380025300,충청북도단양군매포읍,"5,223","2,638",1.98,"2,707","2,516",1.08
2264,4380031000,충청북도단양군대강면,"2,449","1,450",1.69,"1,225","1,224",1.0
2265,4380032000,충청북도단양군가곡면,"2,072","1,155",1.79,"1,105",967,1.14
2266,4380033000,충청북도단양군영춘면,"3,193","1,832",1.74,"1,531","1,662",0.92
2267,4380034000,충청북도단양군어상천면,"1,861","1,054",1.77,"1,023",838,1.22
2268,4380035000,충청북도단양군적성면,"1,525",917,1.66,781,744,1.05
2269,4380036000,충청북도단양군단성면,"1,679","1,015",1.65,825,854,0.97
2270,4400000000,충청남도,"2,119,257","1,001,915",2.12,"1,083,366","1,035,891",1.05
2271,4413000000,충청남도천안시,"658,486","297,987",2.21,"336,612","321,874",1.05
2272,4413100000,충청남도천안시동남구,"255,292","116,963",2.18,"129,399","125,893",1.03
2273,4413125000,충청남도천안시동남구목천읍,"24,376","11,362",2.15,"12,465","11,911",1.05
2274,4413131000,충청남도천안시동남구풍세면,"4,068","2,195",1.85,"2,243","1,825",1.23
2275,4413132000,충청남도천안시동남구광덕면,"4,301","2,382",1.81,"2,173","2,128",1.02
2276,4413133000,충청남도천안시동남구북면,"4,349","2,471",1.76,"2,277","2,072",1.1
2277,4413134000,충청남도천안시동남구성남면,"3,078","1,620",1.9,"1,606","1,472",1.09
2278,4413135000,충청남도천안시동남구수신면,"2,254","1,303",1.73,"1,232","1,022",1.21
2279,4413136000,충청남도천안시동남구병천면,"6,149","3,449",1.78,"3,282","2,867",1.14
2280,4413137000,충청남도천안시동남구동면,"2,071","1,174",1.76,"1,118",953,1.17
2281,4413151000,충청남도천안시동남구중앙동,"5,368","3,153",1.7,"2,800","2,568",1.09
2282,4413152000,충청남도천안시동남구문성동,"4,230","2,543",1.66,"2,218","2,012",1.1
2283,4413153000,충청남도천안시동남구원성1동,"8,608","4,240",2.03,"4,449","4,159",1.07
2284,4413154000,충청남도천안시동남구원성2동,"9,191","4,858",1.89,"4,716","4,475",1.05
2285,4413155000,충청남도천안시동남구봉명동,"18,018","9,178",1.96,"9,238","8,780",1.05
2286,4413156000,충청남도천안시동남구일봉동,"23,052","8,689",2.65,"11,462","11,590",0.99
2287,4413157000,충청남도천안시동남구신방동,"44,450","18,571",2.39,"22,750","21,700",1.05
2288,4413158000,충청남도천안시동남구청룡동,"54,874","21,425",2.56,"27,393","27,481",1.0
2289,4413159000,충청남도천안시동남구신안동,"36,855","18,350",2.01,"17,977","18,878",0.95
2290,4413300000,충청남도천안시서북구,"403,194","181,024",2.23,"207,213","195,981",1.06
2291,4413325000,충청남도천안시서북구성환읍,"23,797","11,208",2.12,"12,420","11,377",1.09
2292,4413325300,충청남도천안시서북구성거읍,"21,502","9,655",2.23,"11,267","10,235",1.1
2293,4413325600,충청남도천안시서북구직산읍,"20,057","9,791",2.05,"10,926","9,131",1.2
2294,4413331000,충청남도천안시서북구입장면,"8,420","4,490",1.88,"4,562","3,858",1.18
2295,4413351000,충청남도천안시서북구성정1동,"17,780","9,726",1.83,"9,366","8,414",1.11
2296,4413352000,충청남도천안시서북구성정2동,"25,868","17,609",1.47,"13,987","11,881",1.18
2297,4413353000,충청남도천안시서북구쌍용1동,"13,796","6,304",2.19,"6,759","7,037",0.96
2298,4413354000,충청남도천안시서북구쌍용2동,"37,323","14,682",2.54,"18,368","18,955",0.97
2299,4413355000,충청남도천안시서북구쌍용3동,"18,708","8,116",2.31,"9,060","9,648",0.94
2300,4413356000,충청남도천안시서북구백석동,"40,497","14,584",2.78,"20,373","20,124",1.01
2301,4413356600,충청남도천안시서북구불당1동,"33,189","13,124",2.53,"16,637","16,552",1.01
2302,4413356700,충청남도천안시서북구불당2동,"37,270","13,533",2.75,"18,624","18,646",1.0
2303,4413358000,충청남도천안시서북구부성1동,"47,267","23,422",2.02,"24,407","22,860",1.07
2304,4413359000,충청남도천안시서북구부성2동,"57,720","24,780",2.33,"30,457","27,263",1.12
2305,4415000000,충청남도공주시,"103,145","51,580",2.0,"51,459","51,686",1.0
2306,4415025000,충청남도공주시유구읍,"7,259","3,804",1.91,"3,648","3,611",1.01
2307,4415031000,충청남도공주시이인면,"3,185","1,658",1.92,"1,622","1,563",1.04
2308,4415032000,충청남도공주시탄천면,"2,916","1,630",1.79,"1,505","1,411",1.07
2309,4415033000,충청남도공주시계룡면,"5,380","3,052",1.76,"2,756","2,624",1.05
2310,4415034000,충청남도공주시반포면,"4,255","2,187",1.95,"2,217","2,038",1.09
2311,4415036000,충청남도공주시의당면,"4,628","2,413",1.92,"2,401","2,227",1.08
2312,4415037000,충청남도공주시정안면,"4,591","2,457",1.87,"2,381","2,210",1.08
2313,4415038000,충청남도공주시우성면,"5,157","2,735",1.89,"2,671","2,486",1.07
2314,4415039000,충청남도공주시사곡면,"2,850","1,514",1.88,"1,424","1,426",1.0
2315,4415040000,충청남도공주시신풍면,"3,161","1,551",2.04,"1,409","1,752",0.8
2316,4415051000,충청남도공주시중학동,"4,598","2,537",1.81,"2,316","2,282",1.01
2317,4415054000,충청남도공주시웅진동,"8,250","4,047",2.04,"4,045","4,205",0.96
2318,4415055000,충청남도공주시금학동,"5,353","2,548",2.1,"2,676","2,677",1.0
2319,4415056000,충청남도공주시옥룡동,"7,847","4,193",1.87,"3,945","3,902",1.01
2320,4415057000,충청남도공주시신관동,"19,425","9,461",2.05,"9,426","9,999",0.94
2321,4415059000,충청남도공주시월송동,"14,290","5,793",2.47,"7,017","7,273",0.96
2322,4418000000,충청남도보령시,"98,408","49,419",1.99,"49,933","48,475",1.03
2323,4418025000,충청남도보령시웅천읍,"6,018","3,466",1.74,"3,044","2,974",1.02
2324,4418031000,충청남도보령시주포면,"1,632",954,1.71,855,777,1.1
2325,4418032000,충청남도보령시오천면,"2,149","1,190",1.81,"1,138","1,011",1.13
2326,4418032500,충청남도보령시오천면어항출장소,"1,602",860,1.86,859,743,1.16
2327,4418032800,충청남도보령시원산도출장소,"1,113",589,1.89,602,511,1.18
2328,4418033000,충청남도보령시천북면,"3,423","1,837",1.86,"1,773","1,650",1.07
2329,4418034000,충청남도보령시청소면,"2,593","1,470",1.76,"1,300","1,293",1.01
2330,4418035000,충청남도보령시청라면,"3,851","2,092",1.84,"1,940","1,911",1.02
2331,4418036000,충청남도보령시남포면,"5,101","2,783",1.83,"2,566","2,535",1.01
2332,4418038000,충청남도보령시주산면,"2,398","1,439",1.67,"1,194","1,204",0.99
2333,4418039000,충청남도보령시미산면,"1,702","1,013",1.68,873,829,1.05
2334,4418040000,충청남도보령시성주면,"2,148","1,201",1.79,"1,073","1,075",1.0
2335,4418041000,충청남도보령시주교면,"5,160","2,515",2.05,"2,727","2,433",1.12
2336,4418051500,충청남도보령시대천1동,"14,048","6,687",2.1,"7,076","6,972",1.01
2337,4418052500,충청남도보령시대천2동,"6,721","3,230",2.08,"3,394","3,327",1.02
2338,4418053500,충청남도보령시대천3동,"16,196","7,345",2.21,"8,128","8,068",1.01
2339,4418054500,충청남도보령시대천4동,"16,276","7,267",2.24,"8,129","8,147",1.0
2340,4418056500,충청남도보령시대천5동,"6,277","3,481",1.8,"3,262","3,015",1.08
2341,4420000000,충청남도아산시,"324,580","145,869",2.23,"168,881","155,699",1.08
2342,4420025000,충청남도아산시염치읍,"6,459","3,196",2.02,"3,404","3,055",1.11
2343,4420025300,충청남도아산시배방읍,"81,661","35,128",2.32,"41,883","39,778",1.05
2344,4420031000,충청남도아산시송악면,"4,194","1,936",2.17,"2,147","2,047",1.05
2345,4420033000,충청남도아산시탕정면,"24,910","10,769",2.31,"13,504","11,406",1.18
2346,4420035000,충청남도아산시음봉면,"20,408","9,415",2.17,"11,083","9,325",1.19
2347,4420036000,충청남도아산시둔포면,"22,608","11,747",1.92,"12,766","9,842",1.3
2348,4420037000,충청남도아산시영인면,"5,525","2,789",1.98,"2,915","2,610",1.12
2349,4420038000,충청남도아산시인주면,"6,243","3,476",1.8,"3,484","2,759",1.26
2350,4420039000,충청남도아산시선장면,"3,040","1,631",1.86,"1,560","1,480",1.05
2351,4420040000,충청남도아산시도고면,"4,439","2,357",1.88,"2,276","2,163",1.05
2352,4420041000,충청남도아산시신창면,"19,644","9,425",2.08,"10,281","9,363",1.1
2353,4420057000,충청남도아산시온양1동,"9,344","4,548",2.05,"4,887","4,457",1.1
2354,4420058000,충청남도아산시온양2동,"10,746","5,847",1.84,"5,613","5,133",1.09
2355,4420059000,충청남도아산시온양3동,"36,577","14,668",2.49,"18,327","18,250",1.0
2356,4420060000,충청남도아산시온양4동,"18,557","7,889",2.35,"9,447","9,110",1.04
2357,4420061000,충청남도아산시온양5동,"21,442","8,810",2.43,"11,015","10,427",1.06
2358,4420062000,충청남도아산시온양6동,"28,783","12,238",2.35,"14,289","14,494",0.99
2359,4421000000,충청남도서산시,"176,645","81,407",2.17,"92,122","84,523",1.09
2360,4421025000,충청남도서산시대산읍,"13,493","7,152",1.89,"7,864","5,629",1.4
2361,4421031000,충청남도서산시인지면,"7,291","3,392",2.15,"3,715","3,576",1.04
2362,4421032000,충청남도서산시부석면,"5,267","2,814",1.87,"2,680","2,587",1.04
2363,4421033000,충청남도서산시팔봉면,"3,338","1,801",1.85,"1,701","1,637",1.04
2364,4421034000,충청남도서산시지곡면,"8,172","3,860",2.12,"4,392","3,780",1.16
2365,4421036000,충청남도서산시성연면,"15,447","6,215",2.49,"8,099","7,348",1.1
2366,4421037000,충청남도서산시음암면,"9,281","4,456",2.08,"4,797","4,484",1.07
2367,4421038000,충청남도서산시운산면,"5,012","2,701",1.86,"2,542","2,470",1.03
2368,4421039000,충청남도서산시해미면,"7,285","3,973",1.83,"3,760","3,525",1.07
2369,4421040000,충청남도서산시고북면,"6,044","2,912",2.08,"3,129","2,915",1.07
2370,4421051000,충청남도서산시부춘동,"19,079","8,922",2.14,"9,956","9,123",1.09
2371,4421052500,충청남도서산시동문1동,"18,586","7,751",2.4,"9,693","8,893",1.09
2372,4421053500,충청남도서산시동문2동,"8,766","4,422",1.98,"4,425","4,341",1.02
2373,4421054000,충청남도서산시수석동,"15,852","7,294",2.17,"8,075","7,777",1.04
2374,4421055000,충청남도서산시석남동,"33,732","13,742",2.45,"17,294","16,438",1.05
2375,4423000000,충청남도논산시,"114,483","58,048",1.97,"57,147","57,336",1.0
2376,4423025000,충청남도논산시강경읍,"7,961","4,286",1.86,"3,918","4,043",0.97
2377,4423025300,충청남도논산시연무읍,"13,343","6,782",1.97,"6,658","6,685",1.0
2378,4423031000,충청남도논산시성동면,"4,024","2,154",1.87,"2,026","1,998",1.01
2379,4423032000,충청남도논산시광석면,"4,123","2,232",1.85,"2,075","2,048",1.01
2380,4423033000,충청남도논산시노성면,"2,940","1,612",1.82,"1,488","1,452",1.02
2381,4423034000,충청남도논산시상월면,"3,492","1,923",1.82,"1,753","1,739",1.01
2382,4423035000,충청남도논산시부적면,"3,514","1,945",1.81,"1,786","1,728",1.03
2383,4423036000,충청남도논산시연산면,"6,056","3,389",1.79,"3,121","2,935",1.06
2384,4423038000,충청남도논산시벌곡면,"2,424","1,427",1.7,"1,230","1,194",1.03
2385,4423039000,충청남도논산시양촌면,"6,132","3,006",2.04,"3,112","3,020",1.03
2386,4423040000,충청남도논산시가야곡면,"3,380","1,930",1.75,"1,721","1,659",1.04
2387,4423041000,충청남도논산시은진면,"3,981","2,311",1.72,"2,115","1,866",1.13
2388,4423042000,충청남도논산시채운면,"2,177","1,171",1.86,"1,041","1,136",0.92
2389,4423051000,충청남도논산시취암동,"34,943","16,561",2.11,"17,384","17,559",0.99
2390,4423052000,충청남도논산시부창동,"15,993","7,319",2.19,"7,719","8,274",0.93
2391,4425000000,충청남도계룡시,"43,331","17,152",2.53,"21,563","21,768",0.99
2392,4425031000,충청남도계룡시두마면,"7,879","3,255",2.42,"3,873","4,006",0.97
2393,4425031500,충청남도계룡시엄사면,"18,266","7,812",2.34,"8,897","9,369",0.95
2394,4425033000,충청남도계룡시신도안면,"8,613","2,669",3.23,"4,494","4,119",1.09
2395,4425051000,충청남도계룡시금암동,"8,573","3,416",2.51,"4,299","4,274",1.01
2396,4427000000,충청남도당진시,"167,092","79,526",2.1,"88,952","78,140",1.14
2397,4427025000,충청남도당진시합덕읍,"8,700","4,624",1.88,"4,580","4,120",1.11
2398,4427025300,충청남도당진시송악읍,"30,469","14,449",2.11,"16,914","13,555",1.25
2399,4427031000,충청남도당진시고대면,"5,295","2,761",1.92,"2,716","2,579",1.05
2400,4427032000,충청남도당진시석문면,"9,624","5,837",1.65,"5,689","3,935",1.45
2401,4427033000,충청남도당진시대호지면,"2,386","1,255",1.9,"1,204","1,182",1.02
2402,4427034000,충청남도당진시정미면,"3,593","1,955",1.84,"1,842","1,751",1.05
2403,4427035000,충청남도당진시면천면,"3,514","1,843",1.91,"1,806","1,708",1.06
2404,4427036000,충청남도당진시순성면,"5,040","2,605",1.93,"2,540","2,500",1.02
2405,4427037000,충청남도당진시우강면,"5,298","2,623",2.02,"2,661","2,637",1.01
2406,4427038000,충청남도당진시신평면,"15,391","6,647",2.32,"7,852","7,539",1.04
2407,4427039000,충청남도당진시송산면,"11,787","6,034",1.95,"6,772","5,015",1.35
