,,,,매출금액,매출금액,매출금액,매출금액,매출금액,매출금액
연도,,,,2017,2018,2019,2020,2021,2022
행정구역 구분 코드,행정구역 명,생활밀접업종 분류코드,생활밀접업종명,,,,,,
2,과천시,1,애완용 동물 및 관련용품 소매업,296996519.0,314988817.0,304993766.0,286996207.0,287000448.0,79829550.0
2,과천시,1,운동 및 경기용품 소매업,1048012372.0,487001896.0,530320860.0,1020033889.0,1019965960.0,129433206.0
2,과천시,1,육류 소매업,4615771696.0,4137474970.0,3633896157.0,4134484703.0,4134294986.0,1032778373.0
2,과천시,1,의약품 및 의료용품 소매업,13280476503.0,12390884796.0,12676462134.0,23908432449.0,23902051002.0,6461444062.0
2,과천시,1,전기용품 및 조명장치 소매업,3364314.0,85120969.0,87019758.0,42007793.0,42010539.0,3989802.0
2,과천시,1,전자상거래 소매업,13207054.0,,,,,
2,과천시,1,"주방용품 및 가정용 유리, 요업제품 소매업",420011221.0,464058401.0,418034647.0,290988355.0,291008941.0,47817480.0
2,과천시,1,철물 및 난방용구 소매업,566542180.0,877397967.0,414108794.0,1910525667.0,1910091427.0,443635218.0
2,과천시,1,체인화 편의점,14791126729.0,17477988031.0,15072122650.0,13828598276.0,13830159483.0,3570357985.0
2,과천시,1,"컴퓨터 및 주변장치, 소프트웨어 소매업",464002587.0,357019161.0,411011681.0,311013650.0,311005129.0,30299619.0
2,과천시,1,통신기기 소매업,1568027457.0,1576967696.0,1209025127.0,1611971933.0,1611992898.0,308558168.0
2,과천시,1,"페인트, 창호 및 기타 건설자재 소매업",485048647.0,709093214.0,712977781.0,895859267.0,896185202.0,155653078.0
2,과천시,1,"화장품, 비누 및 방향제 소매업",2281082270.0,2272008706.0,2305074025.0,811001069.0,810902842.0,167030341.0
2,과천시,1,화초 및 식물 소매업,10595282283.0,11248129182.0,12347229654.0,8933567334.0,8933994038.0,2723874460.0
2,과천시,2,가전제품 수리업,463229310.0,410006277.0,671164677.0,1245950724.0,923091530.0,233181095.0
2,과천시,2,가정용 세탁업,983802875.0,880208314.0,938013327.0,1054723953.0,1055067863.0,315179422.0
2,과천시,2,골프 연습장 운영업,667125133.0,680033249.0,807873599.0,870093454.0,870009489.0,209183721.0
2,과천시,2,기숙사 및 고시원 운영업,1137935081.0,1380430778.0,1580795074.0,73225259.0,54001139.0,4258920.0
2,과천시,2,기타 교습학원,153813072.0,162240579.0,179027688.0,74210571.0,87237366.0,24077561.0
2,과천시,2,기타 미용업,267997562.0,232962100.0,248151594.0,153539216.0,254088774.0,96953512.0
2,과천시,2,기타 예술학원,149033518.0,168538175.0,219339961.0,130715999.0,247254362.0,73299729.0
2,과천시,2,노래 연습장 운영업,389949282.0,430051409.0,455051875.0,728518990.0,676777334.0,208894384.0
2,과천시,2,당구장 운영업,250987675.0,257001035.0,295048307.0,340096149.0,339898121.0,94432911.0
2,과천시,2,두발 미용업,2894889845.0,2478779052.0,3704249258.0,4247112779.0,4246190231.0,1205798457.0
2,과천시,2,부동산 중개 및 대리업,161276680.0,215394331.0,97997749.0,767423760.0,226784979.0,
2,과천시,2,여관업,187019375.0,212963711.0,225968707.0,398241243.0,397945925.0,99708757.0
2,과천시,2,외국어학원,181304057.0,128251806.0,147504202.0,355011422.0,354992592.0,167260603.0
2,과천시,2,일반 교과학원,9666229363.0,9509711341.0,10859594003.0,7602837655.0,7601633876.0,3153101179.0
2,과천시,2,일반의원,8729262611.0,8584023132.0,8860356065.0,6837289080.0,6837166707.0,1973928230.0
2,과천시,2,자동차 세차업,61595911.0,115356125.0,31998948.0,186865011.0,123021622.0,30139252.0
2,과천시,2,자동차 전문 수리업,8917057985.0,10475362783.0,8783879450.0,8245256569.0,8245666106.0,1856823391.0
2,과천시,2,체력 단련시설 운영업,945871918.0,687042760.0,1061964070.0,1308076669.0,1307944002.0,741638731.0
2,과천시,2,치과의원,4714497302.0,4699557892.0,3319339203.0,3484616056.0,3485154752.0,1077066567.0
2,과천시,2,컴퓨터 게임방 운영업,986037374.0,1244075821.0,1188903121.0,940123245.0,940019564.0,247619192.0
2,과천시,2,피부 미용업,1272835465.0,901035022.0,819082462.0,998068791.0,997918107.0,281229029.0
2,과천시,2,한의원,2144374919.0,2306227011.0,2344903410.0,2676640792.0,2676025224.0,674613747.0
2,과천시,3,기타 주점업,2269964291.0,2240406073.0,1522115643.0,2589050461.0,2589918901.0,349411663.0
2,과천시,3,김밥 및 기타 간이 음식점업,6964990700.0,6786670066.0,6223515998.0,4744027788.0,4743840424.0,1099585723.0
2,과천시,3,서양식 음식점업,1881029084.0,2266003887.0,1750044992.0,1475172773.0,1771232007.0,407158343.0
2,과천시,3,일식 음식점업,2725182439.0,2487483023.0,2502531344.0,2115455620.0,2186186218.0,522579153.0
2,과천시,3,제과점업,3776179015.0,4558527073.0,4308643776.0,5527758554.0,5526844549.0,1563839570.0
2,과천시,3,중식 음식점업,1691991568.0,1455046801.0,1019965008.0,3538782528.0,3538598591.0,811174690.0
2,과천시,3,한식 일반 음식점업,30820325673.0,28816824145.0,31666543110.0,27143407810.0,27142477312.0,7094214162.0
2,광명시,1,가구 소매업,25880945711.0,19314906831.0,16951809760.0,13184921250.0,13184867456.0,2586869596.0
2,광명시,1,가방 및 기타 가죽제품 소매업,2929072366.0,1920328969.0,1798075992.0,795284359.0,795440258.0,165799404.0
2,광명시,1,가전제품 소매업,5184067416.0,7172253330.0,7393609871.0,6121017716.0,6120968959.0,1355879951.0
2,광명시,1,가정용 직물제품 소매업,4628495709.0,4291645289.0,3981276321.0,5290986005.0,5290976608.0,1177322566.0
2,광명시,1,건강 보조식품 소매업,5344257503.0,5169681435.0,7413145065.0,6185542754.0,6183091161.0,1608299053.0
2,광명시,1,"게임용구, 인형 및 장난감 소매업",1835575313.0,5669978453.0,1963782993.0,4103593243.0,4044954359.0,521095227.0
2,광명시,1,"곡물, 곡분 및 가축 사료 소매업",6143027224.0,5277550944.0,5453304635.0,4129018515.0,4126594247.0,1116115467.0
2,광명시,1,그 외 기타 분류 안된 가정용품 소매업,1029021926.0,1832068085.0,2240981986.0,1153985379.0,1154033409.0,304866052.0
2,광명시,1,기타 식료품 소매업,3158956933.0,5274175387.0,8134686174.0,5078947076.0,5334009022.0,2231075268.0
2,광명시,1,기타 음ㆍ식료품 위주 종합 소매업,50097714242.0,45169186572.0,41421523877.0,46866162017.0,46855081767.0,11682172792.0
2,광명시,1,기타 의복 소매업,16939814592.0,19599871123.0,18083674409.0,15467888012.0,15470685321.0,4985210915.0
2,광명시,1,남자용 겉옷 소매업,4214993110.0,3927830273.0,3776142126.0,2675083891.0,2675023462.0,578548265.0
2,광명시,1,문구용품 및 회화용품 소매업,4541972690.0,4541659521.0,6556105862.0,5751356223.0,5750737048.0,1775414975.0
2,광명시,1,"서적, 신문 및 잡지류 소매업",8396409960.0,7487833338.0,8055406758.0,6704479410.0,6703796990.0,1886358035.0
2,광명시,1,"섬유 원단, 실 및 기타 섬유제품 소매업",77155311.0,58663010.0,3165744.0,8247728.0,21177872.0,
2,광명시,1,셔츠 및 블라우스 소매업,252081908.0,231930827.0,231211837.0,128944834.0,148523865.0,6077583.0
2,광명시,1,속옷 및 잠옷 소매업,5319769703.0,4736246780.0,4449148423.0,4765959071.0,4768528393.0,914448294.0
2,광명시,1,슈퍼마켓,11401134450.0,17288518061.0,10372631600.0,11428791345.0,10884175529.0,2679516284.0
2,광명시,1,시계 및 귀금속 소매업,5401067510.0,5524450184.0,6305516520.0,4888725827.0,4887752861.0,1408301583.0
2,광명시,1,신발 소매업,9478144817.0,8671611712.0,7412330882.0,5328914676.0,5328662205.0,965383389.0
2,광명시,1,안경 및 렌즈 소매업,10478340816.0,11238049386.0,9949469481.0,7895563387.0,7895474580.0,2110874286.0
2,광명시,1,애완용 동물 및 관련용품 소매업,5492855888.0,5896405527.0,7087263132.0,6978603017.0,6982217007.0,2328111275.0
2,광명시,1,운동 및 경기용품 소매업,5750984520.0,3174893002.0,4481876704.0,4892854361.0,4893236485.0,1141499346.0
2,광명시,1,육류 소매업,36137806083.0,44366661167.0,43119307125.0,36935828943.0,36933999037.0,11136703290.0
2,광명시,1,의약품 및 의료용품 소매업,64251564990.0,65932539163.0,66785230246.0,83050844013.0,83055713806.0,27025137349.0
2,광명시,1,자전거 및 기타 운송장비 소매업,235925226.0,445925630.0,311124485.0,646907933.0,690660785.0,101176157.0
2,광명시,1,전기용품 및 조명장치 소매업,3317924627.0,3174825406.0,2525635122.0,2662843368.0,2705051033.0,609781074.0
2,광명시,1,"주방용품 및 가정용 유리, 요업제품 소매업",6051717197.0,4558161722.0,3756616759.0,3087096790.0,3086493116.0,1093341167.0
2,광명시,1,철물 및 난방용구 소매업,6837890587.0,7049364653.0,6810035218.0,7052064661.0,7052809065.0,1847783909.0
2,광명시,1,체인화 편의점,76344644137.0,81858593549.0,76358331230.0,72546435185.0,72557730105.0,20448653476.0
2,광명시,1,"컴퓨터 및 주변장치, 소프트웨어 소매업",2392883215.0,2744091792.0,2517658710.0,2727073988.0,2726993406.0,711299658.0
2,광명시,1,통신기기 소매업,7449557761.0,4152005547.0,3043855476.0,3948789029.0,4364886611.0,806776735.0
2,광명시,1,"페인트, 창호 및 기타 건설자재 소매업",4157996370.0,3776198636.0,4310488823.0,3597786167.0,3601139617.0,621787298.0
2,광명시,1,"화장품, 비누 및 방향제 소매업",13207257804.0,11078086194.0,10357156863.0,7719378230.0,7718438908.0,1799618309.0
2,광명시,1,화초 및 식물 소매업,7974810322.0,8546991834.0,10365608305.0,7922549168.0,7921456084.0,2052032543.0
2,광명시,2,가전제품 수리업,3613018689.0,4655011367.0,7265961401.0,7519631968.0,7520070198.0,1761469661.0
2,광명시,2,가정용 세탁업,4144023535.0,5233759286.0,5327812470.0,4373431133.0,4372106862.0,1159582259.0
2,광명시,2,골프 연습장 운영업,5823008453.0,5574621554.0,6173527111.0,4012045122.0,4011871925.0,1761401744.0
2,광명시,2,기숙사 및 고시원 운영업,2246568631.0,2419687280.0,2948891559.0,703023101.0,702956776.0,113458886.0
2,광명시,2,기타 교습학원,362151999.0,338152162.0,434680815.0,320612044.0,323678684.0,71984710.0
2,광명시,2,기타 미용업,2519535671.0,2519918880.0,2592198295.0,1835948054.0,1835786146.0,389461997.0
2,광명시,2,기타 예술학원,1605001131.0,1928474576.0,2296579620.0,1283969368.0,1468936714.0,381261639.0
2,광명시,2,노래 연습장 운영업,10903894875.0,10623311483.0,10710395037.0,5031096405.0,5031657937.0,884846851.0
2,광명시,2,당구장 운영업,4035754389.0,3889088198.0,3690425278.0,2545214865.0,2545516384.0,634911442.0
2,광명시,2,두발 미용업,25196534848.0,26940216972.0,26184477701.0,22095583001.0,22099935803.0,5695597636.0
2,광명시,2,방문 교육학원,505039543.0,549926236.0,1665780764.0,333044821.0,332917000.0,84369550.0
2,광명시,2,부동산 중개 및 대리업,70306618.0,42179011.0,521187809.0,224872562.0,1020306860.0,31198203.0
2,광명시,2,여관업,9663950210.0,10627567783.0,8874909081.0,7372896700.0,7372838573.0,2371256542.0
2,광명시,2,외국어학원,846011236.0,1264995293.0,1411521147.0,1652033614.0,1651991216.0,505070489.0
2,광명시,2,일반 교과학원,46964504845.0,46614167584.0,51428166702.0,41079933680.0,41085596011.0,12226656901.0
2,광명시,2,일반의원,44107585822.0,39731555625.0,42870588019.0,39269748389.0,39267702222.0,9967462675.0
2,광명시,2,자동차 세차업,1900655629.0,1641253159.0,1549243934.0,1996191489.0,1997584832.0,580168926.0
2,광명시,2,자동차 전문 수리업,18821295555.0,20743853634.0,20476343968.0,21307751996.0,21308402099.0,5570063848.0
2,광명시,2,체력 단련시설 운영업,3449289716.0,2890075220.0,4323960356.0,3584019713.0,3583852983.0,1574538126.0
2,광명시,2,치과의원,30002414980.0,26825721336.0,28027399360.0,24671381623.0,24671091457.0,7596287339.0
2,광명시,2,컴퓨터 게임방 운영업,6750177730.0,8114625955.0,9612046941.0,6877297013.0,6877577370.0,1593024071.0
2,광명시,2,피부 미용업,3525316168.0,4164944277.0,4414979276.0,2916503837.0,2916628177.0,957307444.0
2,광명시,2,한의원,19195957496.0,18219115517.0,19543252148.0,16516487274.0,16514501682.0,5581920676.0
2,광명시,3,기타 주점업,27062891959.0,27944541127.0,28065219572.0,20962934754.0,20968438450.0,3665796647.0
2,광명시,3,김밥 및 기타 간이 음식점업,25663839561.0,28093344674.0,29690939141.0,27235429540.0,27230053577.0,5328229263.0
2,광명시,3,서양식 음식점업,6256143300.0,6782914517.0,7328396748.0,6369456255.0,6474615421.0,1729736752.0
2,광명시,3,일식 음식점업,10623256700.0,14656078661.0,15471795522.0,15749949414.0,15748282927.0,4538064445.0
2,광명시,3,제과점업,17767868095.0,19467757831.0,17386026782.0,18445645111.0,18447625375.0,4916382710.0
2,광명시,3,중식 음식점업,16475549828.0,18571697858.0,22130874775.0,17736763926.0,17738153374.0,4586809930.0
2,광명시,3,한식 육류 요리 전문점,2653495892.0,1574828948.0,1216372932.0,1210064775.0,1178156819.0,306543864.0
2,광명시,3,한식 일반 음식점업,113625972077.0,110799954098.0,116119327172.0,115599253011.0,115605237666.0,27089148911.0
2,광주시,1,가구 소매업,29670376549.0,32609993965.0,26839946379.0,21733203825.0,21734225577.0,4534069071.0
2,광주시,1,가방 및 기타 가죽제품 소매업,1967679426.0,2672422829.0,1032959400.0,1155034606.0,742802789.0,162434257.0
2,광주시,1,가전제품 소매업,3463962786.0,5484966604.0,7532217856.0,4435526269.0,4165125089.0,710800800.0
2,광주시,1,가정용 직물제품 소매업,6857691105.0,8698387763.0,9203387231.0,8169185915.0,8168993364.0,1500491654.0
2,광주시,1,건강 보조식품 소매업,5647099063.0,4698919894.0,4155516294.0,5397148196.0,5395161401.0,1537265359.0
2,광주시,1,"게임용구, 인형 및 장난감 소매업",3676390229.0,3898106948.0,5033364082.0,2801425188.0,2744436076.0,678769132.0
2,광주시,1,"곡물, 곡분 및 가축 사료 소매업",3197137556.0,1678094550.0,1904968719.0,3837755074.0,3838668580.0,437029455.0
2,광주시,1,그 외 기타 분류 안된 가정용품 소매업,3072431662.0,3077950981.0,3201475762.0,3420368612.0,3709396530.0,726127599.0
2,광주시,1,기타 식료품 소매업,6548711836.0,6730615428.0,7279006120.0,8418763898.0,10026701726.0,2611181962.0
2,광주시,1,기타 음ㆍ식료품 위주 종합 소매업,48544177805.0,44869548369.0,45997318710.0,37806220412.0,37801729768.0,10665306395.0
2,광주시,1,기타 의복 소매업,16471351481.0,16561763518.0,13882647260.0,13534217148.0,13531511739.0,2962700938.0
2,광주시,1,남자용 겉옷 소매업,5730798272.0,5617236145.0,4751140582.0,4360015295.0,4359832235.0,938888293.0
2,광주시,1,문구용품 및 회화용품 소매업,5038625467.0,5356847098.0,8803826203.0,6793137201.0,6792065482.0,1328796895.0
2,광주시,1,"서적, 신문 및 잡지류 소매업",4232614345.0,6282377080.0,5134165518.0,8935935769.0,8940554389.0,1932786060.0
2,광주시,1,"섬유 원단, 실 및 기타 섬유제품 소매업",169003346.0,288003012.0,294986677.0,172002619.0,172001365.0,64320074.0
2,광주시,1,속옷 및 잠옷 소매업,5063921385.0,3962793216.0,3887035339.0,5254606901.0,5255943330.0,870109288.0
2,광주시,1,슈퍼마켓,45824910861.0,44644803363.0,32952412452.0,35047589839.0,31943357155.0,8039554614.0
2,광주시,1,시계 및 귀금속 소매업,3756560561.0,4366230650.0,4327353564.0,2926382192.0,2926344023.0,722630123.0
2,광주시,1,신발 소매업,5077315299.0,4454092093.0,3240229459.0,3657499968.0,3658252388.0,621759183.0
2,광주시,1,안경 및 렌즈 소매업,5343932171.0,6294263379.0,7503997595.0,9645904399.0,9643063110.0,2279702607.0
2,광주시,1,애완용 동물 및 관련용품 소매업,5565683166.0,6103947002.0,9783666695.0,11375201800.0,11375474770.0,3198118239.0
2,광주시,1,운동 및 경기용품 소매업,14435413122.0,11842073662.0,10148732501.0,7989771563.0,7989917025.0,1851036276.0
2,광주시,1,육류 소매업,50973283578.0,58960090975.0,61177876574.0,57861025110.0,57851216437.0,15231127821.0
2,광주시,1,의약품 및 의료용품 소매업,60754550405.0,59059515608.0,61332447874.0,73983531658.0,73958929085.0,19724600679.0
2,광주시,1,자전거 및 기타 운송장비 소매업,1395947421.0,1110152207.0,1797990097.0,2549205781.0,2547483927.0,1060149937.0
2,광주시,1,전기용품 및 조명장치 소매업,4652569745.0,4557364970.0,4775304566.0,4738180455.0,6487912561.0,1358477687.0
2,광주시,1,전자상거래 소매업,1039772.0,,69643988.0,8786199.0,,6035331.0
2,광주시,1,"주방용품 및 가정용 유리, 요업제품 소매업",7387607251.0,6200981727.0,8689799995.0,7690135624.0,7690227261.0,1598029150.0
2,광주시,1,철물 및 난방용구 소매업,22293769740.0,21827978741.0,20646579004.0,16934481285.0,16932685883.0,3818144161.0
2,광주시,1,체인화 편의점,131899716900.0,150952591167.0,150999820463.0,143930576941.0,143952778051.0,38034794184.0
2,광주시,1,"컴퓨터 및 주변장치, 소프트웨어 소매업",3697353918.0,4217221548.0,4505963733.0,4717166115.0,4717685545.0,1172592204.0
2,광주시,1,통신기기 소매업,2728178300.0,2590977381.0,2757139006.0,2483080805.0,3372224835.0,1270715558.0
2,광주시,1,"페인트, 창호 및 기타 건설자재 소매업",10445642002.0,10071952679.0,10912410351.0,10295156136.0,10294974431.0,1915375656.0
2,광주시,1,"화장품, 비누 및 방향제 소매업",8589154415.0,8260621074.0,8432145715.0,7816728329.0,7817919611.0,1370028746.0
