※ 매년 말일자 통계 현황,,,,,,,,,,,,,,,,,,,
,,2018년,,,,,,2019년,,,,,,2020년,,,,,
행정기관코드,행정기관,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율
4690025000,전라남도 진도군 진도읍,"10,569","4,844",          2.18,"5,173","5,396",          0.96,"10,516","4,896",          2.15,"5,165","5,351",          0.97,"11,131","5,297",          2.10,"5,483","5,648",          0.97
4690031000,전라남도 진도군 군내면,"3,148","1,649",          1.91,"1,581","1,567",          1.01,"3,097","1,661",          1.86,"1,549","1,548",          1.00,"3,079","1,731",          1.78,"1,558","1,521",          1.02
4690032000,전라남도 진도군 고군면,"3,812","1,912",          1.99,"1,856","1,956",          0.95,"3,727","1,909",          1.95,"1,805","1,922",          0.94,"3,711","1,968",          1.89,"1,795","1,916",          0.94
4690033000,전라남도 진도군 의신면,"3,681","2,026",          1.82,"1,842","1,839",          1.00,"3,569","2,013",          1.77,"1,791","1,778",          1.01,"3,581","2,097",          1.71,"1,831","1,750",          1.05
4690034000,전라남도 진도군 임회면,"3,555","2,001",          1.78,"1,679","1,876",          0.89,"3,491","1,984",          1.76,"1,658","1,833",          0.90,"3,495","2,031",          1.72,"1,673","1,822",          0.92
4690035000,전라남도 진도군 지산면,"3,390","1,896",          1.79,"1,628","1,762",          0.92,"3,301","1,871",          1.76,"1,585","1,716",          0.92,"3,206","1,886",          1.70,"1,538","1,668",          0.92
4690036000,전라남도 진도군 조도면,"2,415","1,429",          1.69,"1,233","1,182",          1.04,"2,371","1,420",          1.67,"1,211","1,160",          1.04,"2,383","1,468",          1.62,"1,223","1,160",          1.05
4690036500,전라남도 진도군 조도면가사출장소,282,158,          1.78,148,134,          1.10,283,159,          1.78,148,135,          1.10,269,163,          1.65,141,128,          1.10
4690036600,전라남도 진도군 조도면거차출장소,367,195,          1.88,188,179,          1.05,360,189,          1.90,181,179,          1.01,372,199,          1.87,187,185,          1.01
4691000000,전라남도 신안군 ,"41,263","21,883",          1.89,"21,915","19,348",          1.13,"40,274","21,736",          1.85,"21,402","18,872",          1.13,"38,938","21,827",          1.78,"20,769","18,169",          1.14
4691025000,전라남도 신안군 지도읍,"4,459","2,419",          1.84,"2,339","2,120",          1.10,"4,385","2,408",          1.82,"2,286","2,099",          1.09,"4,222","2,414",          1.75,"2,203","2,019",          1.09
4691025100,전라남도 신안군 지도읍선도출장소,258,160,          1.61,134,124,          1.08,258,162,          1.59,134,124,          1.08,242,159,          1.52,128,114,          1.12
4691025300,전라남도 신안군 압해읍,"6,076","2,796",          2.17,"3,247","2,829",          1.15,"5,983","2,764",          2.16,"3,219","2,764",          1.16,"5,813","2,818",          2.06,"3,136","2,677",          1.17
4691025400,전라남도 신안군 압해읍매화출장소,282,170,          1.66,147,135,          1.09,255,168,          1.52,140,115,          1.22,242,162,          1.49,124,118,          1.05
4691025500,전라남도 신안군 압해읍고이도출장소,228,140,          1.63,125,103,          1.21,221,132,          1.67,128,93,          1.38,224,132,          1.70,130,94,          1.38
4691031000,전라남도 신안군 증도면,"1,631",891,          1.83,869,762,          1.14,"1,574",883,          1.78,851,723,          1.18,"1,480",873,          1.70,807,673,          1.20
4691031500,전라남도 신안군 증도면병풍출장소,334,180,          1.86,196,138,          1.42,329,179,          1.84,190,139,          1.37,316,179,          1.77,183,133,          1.38
4691032000,전라남도 신안군 임자면,"3,343","1,759",          1.90,"1,771","1,572",          1.13,"3,233","1,759",          1.84,"1,712","1,521",          1.13,"3,149","1,758",          1.79,"1,677","1,472",          1.14
4691033000,전라남도 신안군 자은면,"2,335","1,287",          1.81,"1,226","1,109",          1.11,"2,292","1,271",          1.80,"1,207","1,085",          1.11,"2,253","1,285",          1.75,"1,189","1,064",          1.12
4691034000,전라남도 신안군 비금면,"3,707","1,888",          1.96,"1,919","1,788",          1.07,"3,612","1,882",          1.92,"1,878","1,734",          1.08,"3,553","1,923",          1.85,"1,865","1,688",          1.10
4691035000,전라남도 신안군 도초면,"2,706","1,413",          1.92,"1,362","1,344",          1.01,"2,647","1,431",          1.85,"1,341","1,306",          1.03,"2,520","1,461",          1.72,"1,292","1,228",          1.05
4691035500,전라남도 신안군 도초면우이도출장소,213,138,          1.54,121,92,          1.32,226,149,          1.52,126,100,          1.26,221,149,          1.48,128,93,          1.38
4691036000,전라남도 신안군 흑산면,"2,485","1,418",          1.75,"1,369","1,116",          1.23,"2,418","1,422",          1.70,"1,340","1,078",          1.24,"2,314","1,408",          1.64,"1,287","1,027",          1.25
4691036500,전라남도 신안군 흑산면가거도출장소,489,355,          1.38,326,163,          2.00,462,331,          1.40,306,156,          1.96,475,338,          1.41,309,166,          1.86
4691036600,전라남도 신안군 흑산면태도출장소,235,141,          1.67,129,106,          1.22,230,149,          1.54,130,100,          1.30,226,149,          1.52,126,100,          1.26
4691036700,전라남도 신안군 흑산면홍도출장소,545,266,          2.05,306,239,          1.28,531,265,          2.00,297,234,          1.27,502,263,          1.91,288,214,          1.35
4691036800,전라남도 신안군 흑산면대둔도출장소,357,199,          1.79,206,151,          1.36,345,204,          1.69,203,142,          1.43,322,197,          1.63,192,130,          1.48
4691037000,전라남도 신안군 하의면,"1,837","1,019",          1.80,990,847,          1.17,"1,814","1,010",          1.80,968,846,          1.14,"1,770","1,011",          1.75,942,828,          1.14
4691038000,전라남도 신안군 신의면,"1,657",799,          2.07,909,748,          1.22,"1,609",800,          2.01,877,732,          1.20,"1,544",805,          1.92,849,695,          1.22
4691039000,전라남도 신안군 장산면,"1,671",961,          1.74,883,788,          1.12,"1,606",944,          1.70,843,763,          1.10,"1,565",944,          1.66,819,746,          1.10
4691040000,전라남도 신안군 안좌면,"2,892","1,615",          1.79,"1,522","1,370",          1.11,"2,811","1,586",          1.77,"1,463","1,348",          1.09,"2,713","1,587",          1.71,"1,411","1,302",          1.08
4691040500,전라남도 신안군 안좌면자라출장소,301,146,          2.06,166,135,          1.23,298,151,          1.97,163,135,          1.21,275,146,          1.88,151,124,          1.22
4691041000,전라남도 신안군 팔금면,"1,113",625,          1.78,566,547,          1.03,"1,048",595,          1.76,525,523,          1.00,974,586,          1.66,486,488,          1.00
4691042000,전라남도 신안군 암태면,"2,109","1,098",          1.92,"1,087","1,022",          1.06,"2,087","1,091",          1.91,"1,075","1,012",          1.06,"2,023","1,080",          1.87,"1,047",976,          1.07
4700000000,경상북도  ,"2,676,831","1,207,351",          2.22,"1,346,689","1,330,142",          1.01,"2,665,836","1,227,548",          2.17,"1,342,037","1,323,799",          1.01,"2,639,422","1,254,662",          2.10,"1,329,211","1,310,211",          1.01
4711000000,경상북도 포항시 ,"510,013","216,654",          2.35,"257,789","252,224",          1.02,"507,025","220,328",          2.30,"256,140","250,885",          1.02,"502,916","225,693",          2.23,"254,222","248,694",          1.02
4711100000,경상북도 포항시 남구 ,"239,400","103,887",          2.30,"123,222","116,178",          1.06,"235,633","104,824",          2.25,"121,261","114,372",          1.06,"230,422","106,025",          2.17,"118,767","111,655",          1.06
4711125000,경상북도 포항시 남구 구룡포읍,"8,177","4,726",          1.73,"4,128","4,049",          1.02,"7,885","4,653",          1.69,"3,988","3,897",          1.02,"7,568","4,612",          1.64,"3,819","3,749",          1.02
4711125300,경상북도 포항시 남구 연일읍,"32,478","12,102",          2.68,"16,563","15,915",          1.04,"31,611","12,089",          2.61,"16,093","15,518",          1.04,"30,633","12,093",          2.53,"15,613","15,020",          1.04
4711125600,경상북도 포항시 남구 오천읍,"56,115","23,724",          2.37,"29,600","26,515",          1.12,"55,622","24,219",          2.30,"29,400","26,222",          1.12,"54,839","24,783",          2.21,"29,093","25,746",          1.13
4711131000,경상북도 포항시 남구 대송면,"3,820","1,985",          1.92,"2,002","1,818",          1.10,"3,638","1,914",          1.90,"1,908","1,730",          1.10,"3,500","1,924",          1.82,"1,809","1,691",          1.07
4711132000,경상북도 포항시 남구 동해면,"9,947","4,504",          2.21,"5,019","4,928",          1.02,"9,967","4,607",          2.16,"5,021","4,946",          1.02,"9,908","4,702",          2.11,"5,004","4,904",          1.02
4711133000,경상북도 포항시 남구 장기면,"4,369","2,452",          1.78,"2,110","2,259",          0.93,"4,239","2,441",          1.74,"2,075","2,164",          0.96,"4,117","2,437",          1.69,"2,031","2,086",          0.97
4711135000,경상북도 포항시 남구 호미곶면,"2,038","1,154",          1.77,995,"1,043",          0.95,"1,968","1,151",          1.71,950,"1,018",          0.93,"1,887","1,155",          1.63,917,970,          0.95
4711152500,경상북도 포항시 남구 상대동,"26,347","13,013",          2.02,"13,589","12,758",          1.07,"25,632","13,083",          1.96,"13,170","12,462",          1.06,"24,820","13,170",          1.88,"12,802","12,018",          1.07
4711154500,경상북도 포항시 남구 해도동,"18,534","9,722",          1.91,"9,510","9,024",          1.05,"17,883","9,676",          1.85,"9,193","8,690",          1.06,"17,256","9,684",          1.78,"8,877","8,379",          1.06
4711155000,경상북도 포항시 남구 송도동,"13,703","6,744",          2.03,"6,923","6,780",          1.02,"13,037","6,581",          1.98,"6,562","6,475",          1.01,"12,507","6,550",          1.91,"6,274","6,233",          1.01
4711156000,경상북도 포항시 남구 청림동,"5,336","2,599",          2.05,"2,816","2,520",          1.12,"4,929","2,500",          1.97,"2,614","2,315",          1.13,"4,694","2,511",          1.87,"2,538","2,156",          1.18
4711157000,경상북도 포항시 남구 제철동,"3,186","1,599",          1.99,"1,863","1,323",          1.41,"3,070","1,585",          1.94,"1,815","1,255",          1.45,"2,839","1,513",          1.88,"1,665","1,174",          1.42
4711158000,경상북도 포항시 남구 효곡동,"31,247","10,634",          2.94,"15,927","15,320",          1.04,"31,017","10,760",          2.88,"15,768","15,249",          1.03,"30,440","10,887",          2.80,"15,455","14,985",          1.03
4711159000,경상북도 포항시 남구 대이동,"24,103","8,929",          2.70,"12,177","11,926",          1.02,"25,135","9,565",          2.63,"12,704","12,431",          1.02,"25,414","10,004",          2.54,"12,870","12,544",          1.03
4711300000,경상북도 포항시 북구 ,"270,613","112,767",          2.40,"134,567","136,046",          0.99,"271,392","115,504",          2.35,"134,879","136,513",          0.99,"272,494","119,668",          2.28,"135,455","137,039",          0.99
4711325000,경상북도 포항시 북구 흥해읍,"34,351","14,569",          2.36,"17,169","17,182",          1.00,"40,222","17,050",          2.36,"20,133","20,089",          1.00,"40,604","17,620",          2.30,"20,301","20,303",          1.00
4711331000,경상북도 포항시 북구 신광면,"2,925","1,586",          1.84,"1,452","1,473",          0.99,"2,884","1,605",          1.80,"1,445","1,439",          1.00,"2,873","1,655",          1.74,"1,440","1,433",          1.00
4711332000,경상북도 포항시 북구 청하면,"5,021","2,712",          1.85,"2,475","2,546",          0.97,"4,909","2,705",          1.81,"2,403","2,506",          0.96,"4,827","2,745",          1.76,"2,371","2,456",          0.97
4711333000,경상북도 포항시 북구 송라면,"2,682","1,543",          1.74,"1,307","1,375",          0.95,"2,625","1,539",          1.71,"1,281","1,344",          0.95,"2,490","1,505",          1.65,"1,217","1,273",          0.96
4711334000,경상북도 포항시 북구 기계면,"5,207","2,640",          1.97,"2,500","2,707",          0.92,"5,113","2,640",          1.94,"2,453","2,660",          0.92,"4,920","2,626",          1.87,"2,382","2,538",          0.94
4711335000,경상북도 포항시 북구 죽장면,"2,233","1,323",          1.69,"1,106","1,127",          0.98,"2,173","1,303",          1.67,"1,086","1,087",          1.00,"2,126","1,335",          1.59,"1,058","1,068",          0.99
4711335500,경상북도 포항시 북구 죽장면상옥출장소,630,341,          1.85,324,306,          1.06,601,336,          1.79,311,290,          1.07,593,343,          1.73,299,294,          1.02
4711336000,경상북도 포항시 북구 기북면,"1,328",735,          1.81,642,686,          0.94,"1,305",744,          1.75,631,674,          0.94,"1,290",738,          1.75,631,659,          0.96
4711352000,경상북도 포항시 북구 중앙동,"16,846","8,846",          1.90,"8,287","8,559",          0.97,"16,415","8,841",          1.86,"8,101","8,314",          0.97,"15,743","8,794",          1.79,"7,709","8,034",          0.96
4711363000,경상북도 포항시 북구 양학동,"18,328","6,909",          2.65,"9,090","9,238",          0.98,"17,776","6,877",          2.58,"8,817","8,959",          0.98,"17,199","6,915",          2.49,"8,514","8,685",          0.98
4711365500,경상북도 포항시 북구 죽도동,"20,716","10,753",          1.93,"10,309","10,407",          0.99,"20,160","10,740",          1.88,"9,996","10,164",          0.98,"19,707","11,018",          1.79,"9,702","10,005",          0.97
4711366500,경상북도 포항시 북구 용흥동,"23,980","9,470",          2.53,"11,820","12,160",          0.97,"23,117","9,389",          2.46,"11,326","11,791",          0.96,"22,295","9,418",          2.37,"10,901","11,394",          0.96
4711368000,경상북도 포항시 북구 우창동,"31,809","12,677",          2.51,"15,665","16,144",          0.97,"32,337","13,111",          2.47,"15,827","16,510",          0.96,"32,339","13,531",          2.39,"15,888","16,451",          0.97
4711369000,경상북도 포항시 북구 두호동,"21,797","8,008",          2.72,"10,775","11,022",          0.98,"21,122","7,941",          2.66,"10,444","10,678",          0.98,"23,189","9,120",          2.54,"11,524","11,665",          0.99
4711370000,경상북도 포항시 북구 장량동,"72,526","26,818",          2.70,"36,544","35,982",          1.02,"70,741","26,833",          2.64,"35,718","35,023",          1.02,"72,758","28,442",          2.56,"36,822","35,936",          1.02
4711371000,경상북도 포항시 북구 환여동,"10,234","3,837",          2.67,"5,102","5,132",          0.99,"9,892","3,850",          2.57,"4,907","4,985",          0.98,"9,541","3,863",          2.47,"4,696","4,845",          0.97
4713000000,경상북도 경주시 ,"256,864","116,805",          2.20,"128,802","128,062",          1.01,"255,402","118,542",          2.15,"127,928","127,474",          1.00,"253,502","121,505",          2.09,"126,911","126,591",          1.00
4713025000,경상북도 경주시 감포읍,"5,722","3,079",          1.86,"2,870","2,852",          1.01,"5,624","3,097",          1.82,"2,819","2,805",          1.00,"5,501","3,168",          1.74,"2,744","2,757",          1.00
4713025300,경상북도 경주시 안강읍,"26,696","12,284",          2.17,"13,350","13,346",          1.00,"25,878","12,232",          2.12,"12,898","12,980",          0.99,"25,017","12,254",          2.04,"12,415","12,602",          0.99
4713025600,경상북도 경주시 건천읍,"10,035","5,135",          1.95,"5,079","4,956",          1.02,"9,688","5,125",          1.89,"4,917","4,771",          1.03,"9,502","5,167",          1.84,"4,823","4,679",          1.03
4713025900,경상북도 경주시 외동읍,"17,899","9,291",          1.93,"9,403","8,496",          1.11,"18,649","9,873",          1.89,"9,856","8,793",          1.12,"20,431","10,934",          1.87,"10,819","9,612",          1.13
4713031000,경상북도 경주시 양북면,"4,535","2,320",          1.95,"2,372","2,163",          1.10,"4,446","2,290",          1.94,"2,327","2,119",          1.10,"4,327","2,310",          1.87,"2,262","2,065",          1.10
4713032000,경상북도 경주시 양남면,"6,567","3,360",          1.95,"3,491","3,076",          1.13,"6,383","3,376",          1.89,"3,395","2,988",          1.14,"6,322","3,470",          1.82,"3,361","2,961",          1.14
4713033000,경상북도 경주시 내남면,"4,996","2,616",          1.91,"2,499","2,497",          1.00,"4,877","2,628",          1.86,"2,435","2,442",          1.00,"4,712","2,626",          1.79,"2,368","2,344",          1.01
4713034000,경상북도 경주시 산내면,"3,314","1,966",          1.69,"1,634","1,680",          0.97,"3,272","1,985",          1.65,"1,620","1,652",          0.98,"3,268","2,064",          1.58,"1,620","1,648",          0.98
4713035000,경상북도 경주시 서면,"3,438","1,865",          1.84,"1,729","1,709",          1.01,"3,329","1,861",          1.79,"1,675","1,654",          1.01,"3,219","1,853",          1.74,"1,607","1,612",          1.00
4713036000,경상북도 경주시 현곡면,"17,930","6,689",          2.68,"8,788","9,142",          0.96,"21,527","8,103",          2.66,"10,619","10,908",          0.97,"21,947","8,444",          2.60,"10,822","11,125",          0.97
4713037000,경상북도 경주시 강동면,"6,777","3,506",          1.93,"3,466","3,311",          1.05,"6,535","3,448",          1.90,"3,331","3,204",          1.04,"6,323","3,474",          1.82,"3,215","3,108",          1.03
4713038000,경상북도 경주시 천북면,"5,336","2,575",          2.07,"2,779","2,557",          1.09,"5,485","2,700",          2.03,"2,852","2,633",          1.08,"5,730","2,911",          1.97,"2,981","2,749",          1.08
4713051500,경상북도 경주시 중부동,"5,843","3,055",          1.91,"2,887","2,956",          0.98,"5,548","2,971",          1.87,"2,744","2,804",          0.98,"5,308","2,939",          1.81,"2,634","2,674",          0.99
4713053000,경상북도 경주시 황오동,"7,204","3,752",          1.92,"3,537","3,667",          0.96,"6,863","3,665",          1.87,"3,341","3,522",          0.95,"6,567","3,610",          1.82,"3,171","3,396",          0.93
4713055000,경상북도 경주시 성건동,"15,442","7,902",          1.95,"7,721","7,721",          1.00,"14,525","7,685",          1.89,"7,220","7,305",          0.99,"14,047","7,743",          1.81,"6,964","7,083",          0.98
4713057000,경상북도 경주시 황남동,"5,469","2,948",          1.86,"2,699","2,770",          0.97,"5,183","2,824",          1.84,"2,550","2,633",          0.97,"4,779","2,683",          1.78,"2,367","2,412",          0.98
4713059000,경상북도 경주시 선도동,"15,406","6,198",          2.49,"7,727","7,679",          1.01,"15,102","6,251",          2.42,"7,544","7,558",          1.00,"14,914","6,411",          2.33,"7,487","7,427",          1.01
4713060500,경상북도 경주시 월성동,"6,249","2,978",          2.10,"3,106","3,143",          0.99,"6,092","2,920",          2.09,"3,043","3,049",          1.00,"5,925","2,909",          2.04,"2,908","3,017",          0.96
4713061500,경상북도 경주시 용강동,"21,900","8,181",          2.68,"10,798","11,102",          0.97,"21,632","8,284",          2.61,"10,602","11,030",          0.96,"22,521","8,911",          2.53,"11,124","11,397",          0.98
4713062100,경상북도 경주시 황성동,"29,816","10,847",          2.75,"14,718","15,098",          0.97,"29,665","11,034",          2.69,"14,662","15,003",          0.98,"28,837","11,138",          2.59,"14,160","14,677",          0.96
4713063000,경상북도 경주시 동천동,"24,279","10,305",          2.36,"12,158","12,121",          1.00,"23,397","10,274",          2.28,"11,684","11,713",          1.00,"22,753","10,429",          2.18,"11,370","11,383",          1.00
4713065000,경상북도 경주시 불국동,"10,129","4,962",          2.04,"5,037","5,092",          0.99,"9,860","4,935",          2.00,"4,869","4,991",          0.98,"9,771","5,048",          1.94,"4,803","4,968",          0.97
4713066000,경상북도 경주시 보덕동,"1,882",991,          1.90,954,928,          1.03,"1,842",981,          1.88,925,917,          1.01,"1,781","1,009",          1.77,886,895,          0.99
4715000000,경상북도 김천시 ,"141,104","63,443",          2.22,"70,663","70,441",          1.00,"141,229","65,273",          2.16,"70,743","70,486",          1.00,"140,548","67,122",          2.09,"70,525","70,023",          1.01
4715025000,경상북도 김천시 아포읍,"7,535","3,543",          2.13,"3,806","3,729",          1.02,"7,309","3,541",          2.06,"3,665","3,644",          1.01,"7,131","3,574",          2.00,"3,601","3,530",          1.02
4715031000,경상북도 김천시 농소면,"3,102","1,475",          2.10,"1,601","1,501",          1.07,"3,037","1,495",          2.03,"1,578","1,459",          1.08,"3,043","1,537",          1.98,"1,588","1,455",          1.09
4715032000,경상북도 김천시 남면,"3,370","1,688",          2.00,"1,722","1,648",          1.04,"3,249","1,674",          1.94,"1,657","1,592",          1.04,"3,128","1,683",          1.86,"1,608","1,520",          1.06
4715034000,경상북도 김천시 개령면,"2,628","1,250",          2.10,"1,328","1,300",          1.02,"2,609","1,277",          2.04,"1,321","1,288",          1.03,"2,478","1,261",          1.97,"1,255","1,223",          1.03
4715035000,경상북도 김천시 감문면,"3,496","1,830",          1.91,"1,746","1,750",          1.00,"3,435","1,858",          1.85,"1,722","1,713",          1.01,"3,305","1,832",          1.80,"1,647","1,658",          0.99
4715036000,경상북도 김천시 어모면,"4,344","2,104",          2.06,"2,179","2,165",          1.01,"4,219","2,109",          2.00,"2,144","2,075",          1.03,"4,062","2,106",          1.93,"2,068","1,994",          1.04
4715037000,경상북도 김천시 봉산면,"3,372","1,600",          2.11,"1,715","1,657",          1.04,"3,306","1,591",          2.08,"1,683","1,623",          1.04,"3,196","1,606",          1.99,"1,645","1,551",          1.06
4715038000,경상북도 김천시 대항면,"3,714","1,745",          2.13,"1,898","1,816",          1.05,"3,600","1,747",          2.06,"1,838","1,762",          1.04,"3,469","1,748",          1.98,"1,779","1,690",          1.05
4715039000,경상북도 김천시 감천면,"2,035",952,          2.14,"1,041",994,          1.05,"2,017",982,          2.05,"1,026",991,          1.04,"1,942",977,          1.99,"1,007",935,          1.08
4715040000,경상북도 김천시 조마면,"2,325","1,154",          2.01,"1,177","1,148",          1.03,"2,296","1,149",          2.00,"1,147","1,149",          1.00,"2,237","1,159",          1.93,"1,115","1,122",          0.99
4715041000,경상북도 김천시 구성면,"2,956","1,620",          1.82,"1,465","1,491",          0.98,"2,913","1,636",          1.78,"1,443","1,470",          0.98,"2,835","1,641",          1.73,"1,399","1,436",          0.97
4715042000,경상북도 김천시 지례면,"1,679",915,          1.83,837,842,          0.99,"1,626",905,          1.80,804,822,          0.98,"1,576",918,          1.72,794,782,          1.02
4715043000,경상북도 김천시 부항면,"1,324",727,          1.82,669,655,          1.02,"1,317",736,          1.79,655,662,          0.99,"1,260",733,          1.72,623,637,          0.98
4715044000,경상북도 김천시 대덕면,"2,162","1,150",          1.88,"1,073","1,089",          0.99,"2,198","1,221",          1.80,"1,090","1,108",          0.98,"2,294","1,408",          1.63,"1,142","1,152",          0.99
4715045000,경상북도 김천시 증산면,"1,103",603,          1.83,515,588,          0.88,"1,084",608,          1.78,518,566,          0.92,"1,036",609,          1.70,501,535,          0.94
4715051600,경상북도 김천시 자산동,"7,390","3,725",          1.98,"3,712","3,678",          1.01,"6,990","3,647",          1.92,"3,535","3,455",          1.02,"6,748","3,669",          1.84,"3,443","3,305",          1.04
4715053600,경상북도 김천시 평화남산동,"8,558","4,374",          1.96,"4,228","4,330",          0.98,"7,985","4,225",          1.89,"3,933","4,052",          0.97,"7,641","4,219",          1.81,"3,727","3,914",          0.95
4715056500,경상북도 김천시 양금동,"4,305","2,079",          2.07,"2,116","2,189",          0.97,"4,116","2,031",          2.03,"2,003","2,113",          0.95,"3,961","2,021",          1.96,"1,916","2,045",          0.94
4715057500,경상북도 김천시 대신동,"24,186","9,619",          2.51,"12,004","12,182",          0.99,"24,688","10,283",          2.40,"12,219","12,469",          0.98,"25,224","10,993",          2.29,"12,526","12,698",          0.99
4715059500,경상북도 김천시 대곡동,"19,598","8,526",          2.30,"9,697","9,901",          0.98,"20,528","9,159",          2.24,"10,214","10,314",          0.99,"20,434","9,434",          2.17,"10,160","10,274",          0.99
4715061000,경상북도 김천시 지좌동,"10,719","4,649",          2.31,"5,460","5,259",          1.04,"10,896","4,872",          2.24,"5,515","5,381",          1.02,"11,061","5,176",          2.14,"5,634","5,427",          1.04
4715064000,경상북도 김천시 율곡동,"21,203","8,115",          2.61,"10,674","10,529",          1.01,"21,811","8,527",          2.56,"11,033","10,778",          1.02,"22,487","8,818",          2.55,"11,347","11,140",          1.02
4717000000,경상북도 안동시 ,"162,180","73,863",          2.20,"80,204","81,976",          0.98,"160,052","74,827",          2.14,"79,239","80,813",          0.98,"158,907","76,915",          2.07,"78,661","80,246",          0.98
4717025000,경상북도 안동시 풍산읍,"6,739","3,485",          1.93,"3,386","3,353",          1.01,"6,588","3,468",          1.90,"3,319","3,269",          1.02,"6,390","3,473",          1.84,"3,218","3,172",          1.01
4717031000,경상북도 안동시 와룡면,"4,286","2,107",          2.03,"2,208","2,078",          1.06,"4,219","2,120",          1.99,"2,174","2,045",          1.06,"4,114","2,130",          1.93,"2,121","1,993",          1.06
4717032000,경상북도 안동시 북후면,"3,171","1,519",          2.09,"1,649","1,522",          1.08,"3,118","1,632",          1.91,"1,634","1,484",          1.10,"3,022","1,737",          1.74,"1,589","1,433",          1.11
4717033000,경상북도 안동시 서후면,"3,820","2,055",          1.86,"2,006","1,814",          1.11,"3,723","2,018",          1.84,"1,948","1,775",          1.10,"3,555","1,925",          1.85,"1,876","1,679",          1.12
4717034000,경상북도 안동시 풍천면,"5,068","2,783",          1.82,"2,604","2,464",          1.06,"5,193","2,937",          1.77,"2,687","2,506",          1.07,"6,702","3,858",          1.74,"3,455","3,247",          1.06
4717035000,경상북도 안동시 일직면,"2,978","1,582",          1.88,"1,445","1,533",          0.94,"2,925","1,571",          1.86,"1,420","1,505",          0.94,"2,777","1,550",          1.79,"1,351","1,426",          0.95
4717036000,경상북도 안동시 남후면,"1,929","1,015",          1.90,931,998,          0.93,"1,864","1,023",          1.82,905,959,          0.94,"1,786","1,008",          1.77,891,895,          1.00
4717037000,경상북도 안동시 남선면,"2,244","1,136",          1.98,"1,149","1,095",          1.05,"2,160","1,113",          1.94,"1,106","1,054",          1.05,"2,122","1,139",          1.86,"1,090","1,032",          1.06
4717038000,경상북도 안동시 임하면,"3,125","1,504",          2.08,"1,637","1,488",          1.10,"3,007","1,777",          1.69,"1,583","1,424",          1.11,"2,884","1,739",          1.66,"1,505","1,379",          1.09
4717039000,경상북도 안동시 길안면,"2,928","1,632",          1.79,"1,462","1,466",          1.00,"2,798","1,622",          1.73,"1,411","1,387",          1.02,"2,721","1,631",          1.67,"1,374","1,347",          1.02
4717040000,경상북도 안동시 임동면,"1,870","1,085",          1.72,967,903,          1.07,"1,818","1,068",          1.70,937,881,          1.06,"1,773","1,081",          1.64,912,861,          1.06
4717041000,경상북도 안동시 예안면,"1,963","1,060",          1.85,"1,017",946,          1.08,"1,925","1,052",          1.83,990,935,          1.06,"1,875","1,066",          1.76,975,900,          1.08
4717042000,경상북도 안동시 도산면,"1,743",968,          1.80,925,818,          1.13,"1,694",949,          1.79,906,788,          1.15,"1,635",949,          1.72,856,779,          1.10
4717043000,경상북도 안동시 녹전면,"1,884","1,002",          1.88,960,924,          1.04,"1,805",975,          1.85,937,868,          1.08,"1,771",976,          1.81,918,853,          1.08
4717051000,경상북도 안동시 중구동,"5,284","2,801",          1.89,"2,619","2,665",          0.98,"5,207","2,791",          1.87,"2,580","2,627",          0.98,"5,068","2,792",          1.82,"2,467","2,601",          0.95
4717052000,경상북도 안동시 명륜동,"5,290","2,420",          2.19,"2,553","2,737",          0.93,"5,207","2,456",          2.12,"2,500","2,707",          0.92,"5,056","2,460",          2.06,"2,439","2,617",          0.93
4717055500,경상북도 안동시 용상동,"22,290","9,700",          2.30,"11,087","11,203",          0.99,"22,301","9,953",          2.24,"11,070","11,231",          0.99,"22,309","10,265",          2.17,"11,071","11,238",          0.99
4717058500,경상북도 안동시 서구동,"9,741","4,383",          2.22,"4,671","5,070",          0.92,"9,457","4,357",          2.17,"4,538","4,919",          0.92,"9,169","4,396",          2.09,"4,419","4,750",          0.93
4717060000,경상북도 안동시 태화동,"13,952","6,505",          2.14,"6,920","7,032",          0.98,"13,707","6,497",          2.11,"6,836","6,871",          0.99,"13,368","6,525",          2.05,"6,647","6,721",          0.99
4717062000,경상북도 안동시 평화동,"6,659","2,877",          2.31,"3,242","3,417",          0.95,"6,613","2,914",          2.27,"3,228","3,385",          0.95,"6,322","2,929",          2.16,"3,058","3,264",          0.94
4717063000,경상북도 안동시 안기동,"6,584","2,740",          2.40,"3,264","3,320",          0.98,"6,474","2,744",          2.36,"3,218","3,256",          0.99,"6,271","2,781",          2.25,"3,116","3,155",          0.99
4717065000,경상북도 안동시 옥동,"22,888","9,371",          2.44,"10,919","11,969",          0.91,"22,535","9,484",          2.38,"10,729","11,806",          0.91,"21,809","9,530",          2.29,"10,383","11,426",          0.91
4717066000,경상북도 안동시 송하동,"15,823","6,475",          2.44,"7,687","8,136",          0.94,"15,795","6,583",          2.40,"7,647","8,148",          0.94,"16,018","6,906",          2.32,"7,799","8,219",          0.95
4717069000,경상북도 안동시 강남동,"9,921","3,658",          2.71,"4,896","5,025",          0.97,"9,919","3,723",          2.66,"4,936","4,983",          0.99,"10,390","4,069",          2.55,"5,131","5,259",          0.98
